실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,20,9,-0.5334082246,1.918666601,1.20903933,2.902374506,-3.537191868,0.1461729109
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,20,10,-0.501403451,1.943712711,1.196960449,2.902380705,-3.537194967,0.1500444859
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,21,1,-0.4999616444,1.917814612,1.263844848,2.902372837,-3.537191153,0.1451998502
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,21,2,-0.4846643806,1.9021523,1.225804448,2.902378082,-3.537193537,0.1483940035
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,21,3,-0.4846643806,1.9021523,1.225804448,2.902378082,-3.537193537,0.1483940035
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,21,4,-0.4864464998,1.898778319,1.215966821,2.902374268,-3.537191629,0.1460122615
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,21,5,-0.4864464998,1.898778319,1.215966821,2.902374268,-3.537191629,0.1460122615
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,21,6,-0.4996681213,1.871687174,1.252517819,2.902373075,-3.537191153,0.1453879923
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,21,7,-0.4996681213,1.871687174,1.252517819,2.902373075,-3.537191153,0.1453879923
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,21,8,-0.52716887,1.86248374,1.249283791,2.902371883,-3.537190676,0.1446029991
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,21,9,-0.52716887,1.86248374,1.249283791,2.902371883,-3.537190676,0.1446029991
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,21,10,-0.523425281,1.843413115,1.246128678,2.902378082,-3.537193775,0.1484964341
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,22,1,-0.534408927,1.921145797,1.409546375,2.90237999,-3.537194729,0.1496650428
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,22,2,-0.5583828092,1.844887853,1.387097955,2.902378321,-3.537193775,0.1485323906
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,22,3,-0.5583828092,1.844887853,1.387097955,2.902378321,-3.537193775,0.1485323906
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,22,4,-0.5749223232,1.821980119,1.378440857,2.902375937,-3.537192583,0.1471252143
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,22,5,-0.5749223232,1.821980119,1.378440857,2.902375937,-3.537192583,0.1471252143
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,22,6,-0.5391297936,1.854362607,1.335395455,2.902374983,-3.537192106,0.1464865804
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,22,7,-0.5167458057,1.905588031,1.330554247,2.902379036,-3.537194252,0.149044469
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,22,8,-0.5167458057,1.905588031,1.330554247,2.902379036,-3.537194252,0.149044469
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,22,9,-0.5050204396,1.945676923,1.321284056,2.902379274,-3.537194252,0.1491361409
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,22,10,-0.5050204396,1.945676923,1.321284056,2.902379274,-3.537194252,0.1491361409
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,23,1,-0.5073819757,1.891524553,1.237941861,2.902376413,-3.537192822,0.1473928094
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,23,2,-0.5107098222,1.917013407,1.250491977,2.902372599,-3.537190914,0.1449897289
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,23,3,-0.5107098222,1.917013407,1.250491977,2.902372599,-3.537190914,0.1449897289
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,23,4,-0.5127536654,1.882492065,1.229396939,2.902372599,-3.537190914,0.1450089812
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,23,5,-0.5127536654,1.882492065,1.229396939,2.902372599,-3.537190914,0.1450089812
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,23,6,-0.5103629827,1.878991246,1.234740734,2.902379036,-3.537194252,0.1490265727
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,23,7,-0.5103629827,1.878991246,1.234740734,2.902379036,-3.537194252,0.1490265727
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,23,8,-0.511972785,1.884310126,1.226523757,2.902375221,-3.537192106,0.1466169208
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,23,9,-0.511972785,1.884310126,1.226523757,2.902375221,-3.537192106,0.1466169208
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,23,10,-0.5000597239,1.897088766,1.242290378,2.902374983,-3.537192106,0.1465428919
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,24,1,-0.5674484372,1.909790874,1.262528658,2.902377605,-3.537193537,0.1482142955
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,24,2,-0.5814222693,1.923776269,1.2473315,2.902375937,-3.537192583,0.1471058279
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,24,3,-0.5814222693,1.923776269,1.2473315,2.902375937,-3.537192583,0.1471058279
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,24,4,-0.5788834691,1.930876255,1.234593153,2.902375221,-3.537192345,0.146707356
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,24,5,-0.5645430088,1.928764462,1.243306518,2.902375937,-3.537192583,0.1471159309
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,24,6,-0.5645430088,1.928764462,1.243306518,2.902375937,-3.537192583,0.1471159309
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,24,7,-0.5547149181,1.954254985,1.257486224,2.902378082,-3.537193775,0.148471266
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,24,8,-0.5547149181,1.954254985,1.257486224,2.902378082,-3.537193775,0.148471266
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,24,9,-0.5359520912,1.950612903,1.278689623,2.902379751,-3.53719449,0.1495458335
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,24,10,-0.5359520912,1.950612903,1.278689623,2.902379751,-3.53719449,0.1495458335
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,25,1,-0.5762047768,1.927645564,1.181615472,2.902377844,-3.537193537,0.1483535022
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,25,2,-0.5809226036,1.905345321,1.179184198,2.902378321,-3.537193537,0.1484929472
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,25,3,-0.5809226036,1.905345321,1.179184198,2.902378321,-3.537193537,0.1484929472
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,25,4,-0.5669749975,1.891566277,1.162336707,2.902375221,-3.537192106,0.1466026902
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,25,5,-0.5669749975,1.891566277,1.162336707,2.902375221,-3.537192106,0.1466026902
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,25,6,-0.5661438704,1.894203186,1.157171607,2.902380228,-3.537194729,0.149848789
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,25,7,-0.574108839,1.913740396,1.17165935,2.902379513,-3.537194252,0.1492947638
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,25,8,-0.574108839,1.913740396,1.17165935,2.902379513,-3.537194252,0.1492947638
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,25,9,-0.5788754821,1.906040668,1.182301641,2.902375937,-3.537192583,0.1470613182
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,25,10,-0.5788754821,1.906040668,1.182301641,2.902375937,-3.537192583,0.1470613182
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,26,1,-0.5667785406,1.922517896,1.265690088,2.90238142,-3.537195444,0.1505188495
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,26,2,-0.5667785406,1.922517896,1.265690088,2.90238142,-3.537195444,0.1505188495
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,26,3,-0.5905733705,1.902496696,1.272932172,2.902379036,-3.537194252,0.149084121
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,26,4,-0.5905733705,1.902496696,1.272932172,2.902379036,-3.537194252,0.149084121
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,26,5,-0.5952490568,1.878230572,1.275364757,2.902379274,-3.537194252,0.149189204
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,26,6,-0.5952490568,1.878230572,1.275364757,2.902379274,-3.537194252,0.149189204
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,26,7,-0.593174994,1.886824846,1.282623887,2.902381182,-3.53719449,0.1500203311
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,26,8,-0.593174994,1.886824846,1.282623887,2.902381182,-3.53719449,0.1500203311
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,26,9,-0.602620542,1.902455807,1.275262713,2.902378321,-3.537193537,0.1485283077
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,26,10,-0.602620542,1.902455807,1.275262713,2.902378321,-3.537193537,0.1485283077
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,27,1,-0.5370210409,1.917363167,1.235693455,2.902374029,-3.537191629,0.1459302306
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,27,2,-0.5370210409,1.917363167,1.235693455,2.902374029,-3.537191629,0.1459302306
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,27,3,-0.543908596,1.895499468,1.244370103,2.902377129,-3.537193298,0.1479054093
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,27,4,-0.543908596,1.895499468,1.244370103,2.902377129,-3.537193298,0.1479054093
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,27,5,-0.5558012724,1.848256826,1.256177902,2.902376175,-3.537192822,0.1472728401
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,27,6,-0.5558012724,1.848256826,1.256177902,2.902376175,-3.537192822,0.1472728401
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,27,7,-0.5344768763,1.838957429,1.258240223,2.902376652,-3.537192822,0.1474828124
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,27,8,-0.5344768763,1.838957429,1.258240223,2.902376652,-3.537192822,0.1474828124
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,27,9,-0.5171979666,1.854545593,1.240657806,2.902377367,-3.537193298,0.1480290741
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,27,10,-0.5171979666,1.854545593,1.240657806,2.902377367,-3.537193298,0.1480290741
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,28,1,-0.5347326994,1.881680727,1.316530943,2.902376175,-3.537192583,0.1471927315
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,28,2,-0.5238127112,1.891299605,1.301848531,2.902371883,-3.537190437,0.1445044726
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,28,3,-0.5238127112,1.891299605,1.301848531,2.902371883,-3.537190437,0.1445044726
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,28,4,-0.511403501,1.882850289,1.310494661,2.902380466,-3.537194967,0.1499791294
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,28,5,-0.4860309362,1.899636388,1.301221848,2.902377844,-3.537193537,0.1483109444
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,28,6,-0.4860309362,1.899636388,1.301221848,2.902377844,-3.537193537,0.1483109444
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,28,7,-0.4949435592,1.902945995,1.305025935,2.902377367,-3.537193298,0.1479920298
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,28,8,-0.4949435592,1.902945995,1.305025935,2.902377367,-3.537193298,0.1479920298
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,28,9,-0.5047237873,1.870464087,1.300768733,2.902377844,-3.537193537,0.1483215094
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,28,10,-0.5047237873,1.870464087,1.300768733,2.902377844,-3.537193537,0.1483215094
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,29,1,-0.5290305018,1.926388741,1.370957613,2.902372599,-3.537190914,0.1450577974
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,29,2,-0.5290305018,1.926388741,1.370957613,2.902372599,-3.537190914,0.1450577974
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,29,3,-0.5174999833,1.938226938,1.378704667,2.902371168,-3.537190199,0.1441401392
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,29,4,-0.5316772461,1.929134607,1.350274563,2.902379036,-3.537194014,0.1489700228
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,29,5,-0.5316772461,1.929134607,1.350274563,2.902379036,-3.537194014,0.1489700228
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,29,6,-0.5316728354,1.918287277,1.309427977,2.90237546,-3.537192345,0.1468473375
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,29,7,-0.5316728354,1.918287277,1.309427977,2.90237546,-3.537192345,0.1468473375
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,29,8,-0.5456707478,1.904223323,1.312687635,2.902370453,-3.537189722,0.1436644197
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,29,9,-0.5456707478,1.904223323,1.312687635,2.902370453,-3.537189722,0.1436644197
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,29,10,-0.5711064935,1.894381523,1.328585148,2.902376652,-3.537192822,0.1475008726
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,30,1,-0.5474740863,1.935727239,1.220598459,2.902377367,-3.537193298,0.1480356157
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,30,2,-0.5474740863,1.935727239,1.220598459,2.902377367,-3.537193298,0.1480356157
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,30,3,-0.5361804366,1.933727026,1.180516124,2.902376652,-3.53719306,0.1475487947
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,30,4,-0.5361804366,1.933727026,1.180516124,2.902376652,-3.53719306,0.1475487947
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,30,5,-0.5470531583,1.914021492,1.17035532,2.902377129,-3.53719306,0.1477432251
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,30,6,-0.5470531583,1.914021492,1.17035532,2.902377129,-3.53719306,0.1477432251
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,30,7,-0.5599164963,1.896134496,1.177582264,2.902378321,-3.537193775,0.1486315429
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,30,8,-0.5599164963,1.896134496,1.177582264,2.902378321,-3.537193775,0.1486315429
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,30,9,-0.5653240085,1.889768004,1.192283154,2.902377844,-3.537193537,0.148288548
scoop_total133g_signminus_offset258_set19,스쿱,scoop_total_133g,133,30,10,-0.5653240085,1.889768004,1.192283154,2.902377844,-3.537193537,0.148288548
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,1,1,-0.6679073572,1.895075917,1.193373203,2.902379513,-3.53719449,0.1494000554
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,1,2,-0.6679073572,1.895075917,1.193373203,2.902379513,-3.53719449,0.1494000554
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,1,3,-0.6482435465,1.978201151,1.212419748,2.902378321,-3.537193775,0.148660779
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,1,4,-0.6482435465,1.978201151,1.212419748,2.902378321,-3.537193775,0.148660779
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,1,5,-0.6099487543,2.047546387,1.199300408,2.902383804,-3.537196398,0.151979804
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,1,6,-0.6099487543,2.047546387,1.199300408,2.902383804,-3.537196398,0.151979804
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,1,7,-0.6337413788,2.010307312,1.227209806,2.902377129,-3.537193298,0.1478697658
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,1,8,-0.6337413788,2.010307312,1.227209806,2.902377129,-3.537193298,0.1478697658
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,1,9,-0.6588523388,1.969965935,1.290110111,2.902373791,-3.537191391,0.1456763148
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,1,10,-0.6588523388,1.969965935,1.290110111,2.902373791,-3.537191391,0.1456763148
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,2,1,-0.7422907948,1.876784325,1.185655713,2.902369022,-3.537189245,0.1428154409
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,2,2,-0.7422907948,1.876784325,1.185655713,2.902369022,-3.537189245,0.1428154409
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,2,3,-0.7256990671,1.899548054,1.188045621,2.902371407,-3.537190437,0.144331187
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,2,4,-0.7256990671,1.899548054,1.188045621,2.902371407,-3.537190437,0.144331187
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,2,5,-0.692253828,1.943440557,1.176499009,2.902374029,-3.537191629,0.1458940208
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,2,6,-0.692253828,1.943440557,1.176499009,2.902374029,-3.537191629,0.1458940208
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,2,7,-0.6660754681,2.00744009,1.175783038,2.902381659,-3.537195206,0.1505721807
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,2,8,-0.6660754681,2.00744009,1.175783038,2.902381659,-3.537195206,0.1505721807
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,2,9,-0.6688218117,1.979973197,1.182350039,2.902378082,-3.537193775,0.1484602541
scoop_total133g_signminus_offset259_set20,스쿱,scoop_total_133g,133,2,10,-0.6688218117,1.979973197,1.182350039,2.902378082,-3.537193775,0.1484602541
