실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,시각_s,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm,작업물무게_kgf
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,3,167.339,-1.0586339235305786,1.3195754289627075,0.6517219543457031,-1.4716917462465062e-07,1.753104186263954e-07,0.21254773437976837,0.2841300368309021
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,4,168.159,-1.1018677949905396,1.3782085180282593,0.6318073272705078,-1.4537786796608998e-07,1.7317657352577953e-07,0.20996065437793732,0.2746027410030365
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,5,168.982,-1.0901238918304443,1.37258780002594,0.5516908168792725,-1.458836180745493e-07,1.737790285005758e-07,0.21069107949733734,0.2740621864795685
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,6,169.799,-1.157470941543579,1.3792105913162231,0.5314943194389343,-1.4263505931921827e-07,1.6990929907478858e-07,0.20599937438964844,0.2834087908267975
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,7,170.619,-1.205496072769165,1.4403750896453857,0.5529630780220032,-1.4827141114892584e-07,1.7662341633695178e-07,0.21413962543010712,0.28293800354003906
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,8,171.440,-1.2818602323532104,1.4655970335006714,0.6115010976791382,-1.4587780583497079e-07,1.737721078143295e-07,0.210682675242424,0.27493759989738464
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,9,172.263,-1.3040251731872559,1.4404188394546509,0.47657522559165955,-1.4536418291299924e-07,1.731602736754212e-07,0.20994088053703308,0.27047988772392273
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,10,173.080,-1.3206186294555664,1.4541376829147339,0.47229957580566406,-1.4450485252837098e-07,1.7213663738857576e-07,0.2086998075246811,0.27711617946624756
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,11,173.899,-1.2700951099395752,1.4275219440460205,0.6076589226722717,-1.4264176684264385e-07,1.699172713642838e-07,0.20600904524326324,0.2793562114238739
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,12,174.722,-1.0179810523986816,1.3135961294174194,0.5616159439086914,-1.4583999075057363e-07,1.737270594048823e-07,0.21062806248664856,0.2800995707511902
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,13,175.540,-1.0458295345306396,1.3017314672470093,0.5322725772857666,-1.4441256723785045e-07,1.7202668800564425e-07,0.20856651663780212,0.2888774871826172
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,14,176.362,-1.1625561714172363,1.395891547203064,0.565813422203064,-1.4628002986682986e-07,1.7424561349344003e-07,0.2112608402967453,0.26041391491889954
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,15,177.180,-1.1368775367736816,1.3778916597366333,0.46459415555000305,-1.444575730147335e-07,1.720803055604847e-07,0.2086315155029297,0.26799386739730835
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,16,178.000,-1.1210076808929443,1.3388184309005737,0.6132979393005371,-1.4339089204895572e-07,1.7080965619697963e-07,0.20709097385406494,0.2860412895679474
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,17,178.819,-1.2046948671340942,1.414944052696228,0.5847054123878479,-1.4507979528843862e-07,1.728215011098655e-07,0.20953015983104706,0.27928340435028076
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,18,179.640,-1.1747111082077026,1.3440881967544556,0.5784563422203064,-1.4249781088437885e-07,1.6974580319129018e-07,0.20580114424228668,0.2870371639728546
scoop3_total133g_09211836_set2,scoop3,scoop3_total_133g,133,1,19,180.458,-1.2143151760101318,1.4029780626296997,0.6042842864990234,-1.4393279457181052e-07,1.7145518427241768e-07,0.2078736275434494,0.28072914481163025
