실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,시각_s,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm,작업물무게_kgf
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,10,5,102.846,-0.6396304965019226,1.947454571723938,2.4057672023773193,-4.2490144551265985e-05,2.2158117644721642e-05,0.13557471334934235,1.007472276687622
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,10,6,103.669,-0.646435558795929,1.931357979774475,2.3805298805236816,-4.4536544010043144e-05,2.3225293261930346e-05,0.14210423827171326,1.0066508054733276
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,10,7,104.486,-0.6069997549057007,1.9158174991607666,2.437673568725586,-4.4143336708657444e-05,2.302019129274413e-05,0.1408495455980301,1.006624698638916
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,10,8,105.306,-0.6284328103065491,1.8347645998001099,2.3815410137176514,-4.292670200811699e-05,2.2385778720490634e-05,0.13696765899658203,0.994495153427124
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,10,9,106.129,-0.4858013689517975,1.9982316493988037,2.3337252140045166,-4.439322947291657e-05,2.3150556444306858e-05,0.14164695143699646,0.9918675422668457
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,10,10,106.945,-0.5396265387535095,1.9218014478683472,2.4905710220336914,-4.3460455344757065e-05,2.266412411700003e-05,0.13867071270942688,1.0228036642074585
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,11,1,108.767,-0.4773447513580322,1.8509494066238403,2.4180307388305664,-4.43536919192411e-05,2.3129936380428262e-05,0.14152079820632935,1.0346907377243042
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,11,2,109.585,-0.5101155638694763,1.8372492790222168,2.5363616943359375,-4.371928298496641e-05,2.2799100406700745e-05,0.1394965648651123,0.9868457317352295
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,11,3,110.408,-0.4432123899459839,1.951120376586914,2.4267683029174805,-4.487652040552348e-05,2.3402586521115154e-05,0.14318899810314178,1.023894190788269
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,11,4,111.225,-0.5068191885948181,1.910337209701538,2.4397366046905518,-4.456814713194035e-05,2.324177148693707e-05,0.14220505952835083,1.0189640522003174
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,11,5,112.048,-0.5529993176460266,1.9413769245147705,2.3918914794921875,-4.252304643159732e-05,2.217527617176529e-05,0.135679692029953,1.0134968757629395
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,11,6,112.867,-0.6630818843841553,1.9354376792907715,2.487706184387207,-4.384691783343442e-05,2.2865660866955295e-05,0.13990381360054016,1.0064144134521484
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,11,7,113.685,-0.7021265029907227,1.971215844154358,2.4698922634124756,-4.443679063115269e-05,2.317327198397834e-05,0.14178594946861267,1.000212550163269
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,11,8,114.504,-0.6487216949462891,1.974150538444519,2.3692290782928467,-4.318742503528483e-05,2.2511427232529968e-05,0.13778620958328247,0.9934839606285095
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,11,9,115.325,-0.7021368741989136,1.9966074228286743,2.3458638191223145,-4.3679239752236754e-05,2.277821840834804e-05,0.13936880230903625,1.0012868642807007
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,11,10,116.145,-0.7433489561080933,1.9905338287353516,2.410728931427002,-4.323525354266167e-05,2.2546682885149494e-05,0.13795216381549835,1.0028396844863892
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,12,1,117.964,-0.6165559887886047,1.9443392753601074,2.379568576812744,-4.424280996317975e-05,2.3072112526278943e-05,0.14116699993610382,1.0002866983413696
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,12,2,118.784,-0.6117610335350037,1.9313606023788452,2.368137836456299,-4.39721807197202e-05,2.293098259542603e-05,0.14030349254608154,1.003980040550232
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,12,3,119.608,-0.5870470404624939,1.9262622594833374,2.4397246837615967,-4.484762393985875e-05,2.3387516193906777e-05,0.14309680461883545,1.0089730024337769
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,12,4,120.425,-0.7071071267127991,2.004668712615967,2.4653992652893066,-4.363157495390624e-05,2.2753361918148585e-05,0.13921672105789185,1.0157779455184937
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,12,5,121.247,-0.5375169515609741,1.903066635131836,2.489659547805786,-4.4552241888595745e-05,2.3233478714246303e-05,0.14215432107448578,1.015139102935791
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,12,6,122.065,-0.558729887008667,1.9107087850570679,2.420513153076172,-4.348594666225836e-05,2.267741729156114e-05,0.1387520581483841,0.9987887740135193
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,12,7,122.885,-0.5561839938163757,1.9452757835388184,2.452155828475952,-4.420680124894716e-05,2.305333509866614e-05,0.14105211198329926,1.008385181427002
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,12,8,123.707,-0.7310478091239929,2.024782657623291,2.444885730743408,-4.4214575609657913e-05,2.3057389626046643e-05,0.141076922416687,1.000695824623108
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,12,9,124.524,-0.7047355771064758,2.0014431476593018,2.4631292819976807,-4.336348138167523e-05,2.261355439259205e-05,0.13836130499839783,1.006529688835144
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,12,10,125.345,-0.5567486882209778,1.952856183052063,2.469874620437622,-4.336056736065075e-05,2.2612033717450686e-05,0.13835200667381287,1.0108946561813354
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,13,1,127.165,-0.4236513078212738,1.9062011241912842,2.4752707481384277,-4.464612720767036e-05,2.3282438633032143e-05,0.1424538791179657,1.004934549331665
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,13,2,127.987,-0.6367698311805725,1.918247103691101,2.484440326690674,-4.43422504758928e-05,2.312397009518463e-05,0.14148429036140442,1.0003186464309692
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,13,3,128.806,-0.6118600368499756,1.9662773609161377,2.3619532585144043,-4.4626744056586176e-05,2.327233050891664e-05,0.14239203929901123,0.9766262769699097
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,13,4,129.625,-0.550291895866394,1.9324541091918945,2.332043170928955,-4.472423461265862e-05,2.3323169443756342e-05,0.1427031010389328,1.0038528442382812
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,13,5,130.447,-0.5498355031013489,1.9178056716918945,2.468419313430786,-4.394359348225407e-05,2.2916075977263972e-05,0.140212282538414,1.0181005001068115
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,13,6,131.268,-0.5868026614189148,1.9155527353286743,2.5307087898254395,-4.377279765321873e-05,2.2827007342129946e-05,0.1396673172712326,1.010071873664856
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,13,7,132.085,-0.5569105744361877,1.9392756223678589,2.479138135910034,-4.4021133362548426e-05,2.2956512111704797e-05,0.14045968651771545,1.0017646551132202
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,13,8,132.905,-0.5956903100013733,1.9561549425125122,2.3832004070281982,-4.400256511871703e-05,2.294682781212032e-05,0.14040043950080872,0.9983842372894287
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,13,9,133.728,-0.6339112520217896,1.9900693893432617,2.3932108879089355,-4.46389640273992e-05,2.3278704247786663e-05,0.14243103563785553,1.002959966659546
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,13,10,134.545,-0.6820104122161865,2.0325980186462402,2.431400775909424,-4.443135185283609e-05,2.3117503587855026e-05,0.1417001187801361,1.0223779678344727
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,14,1,136.368,-0.5602318048477173,1.9282433986663818,2.4338836669921875,-4.424329017638229e-05,2.3072363546816632e-05,0.1411685347557068,0.9973082542419434
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,14,2,137.184,-0.4816528260707855,1.9042222499847412,2.395341396331787,-4.408981476444751e-05,2.2992328013060614e-05,0.14067883789539337,1.0128173828125
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,14,3,138.005,-0.5008019804954529,1.8896833658218384,2.5050952434539795,-4.483504017116502e-05,2.3380953280138783e-05,0.14305664598941803,1.0151315927505493
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,14,4,138.825,-0.5632872581481934,1.9077914953231812,2.50079607963562,-4.3502448534127325e-05,2.2686022930429317e-05,0.13880470395088196,1.0069323778152466
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,14,5,139.645,-0.5868639349937439,1.9260838031768799,2.3908944129943848,-4.4553980842465535e-05,2.323438457096927e-05,0.1421598643064499,0.9968770146369934
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,14,6,140.465,-0.5757699012756348,1.9481314420700073,2.357402801513672,-4.4075160985812545e-05,2.298468643857632e-05,0.14063207805156708,0.9986761212348938
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,14,7,141.285,-0.5989922881126404,1.9693429470062256,2.3769490718841553,-4.382309634820558e-05,2.2853237169329077e-05,0.13982780277729034,1.0040013790130615
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,14,8,142.106,-0.6116663813591003,1.9720383882522583,2.4194631576538086,-4.4556294596986845e-05,2.323559056094382e-05,0.14216724038124084,1.0086158514022827
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,14,9,142.925,-0.6143473386764526,1.968711018562317,2.4211392402648926,-4.4560183596331626e-05,2.3237618734128773e-05,0.14217965304851532,1.0048800706863403
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,14,10,143.745,-0.5679818391799927,1.9627708196640015,2.4057798385620117,-4.5036351366434246e-05,2.3485936253564432e-05,0.14369899034500122,1.0094799995422363
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,15,1,145.565,-0.49144768714904785,1.8939237594604492,2.3952252864837646,-4.547880234895274e-05,2.3716669602436014e-05,0.14511072635650635,1.00063157081604
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,15,2,146.385,-0.4850459396839142,1.8844351768493652,2.454437494277954,-4.43332246504724e-05,2.311926436959766e-05,0.1414554864168167,1.0063143968582153
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,15,3,147.205,-0.4989287555217743,1.9009957313537598,2.4894473552703857,-4.510767030296847e-05,2.352312731090933e-05,0.14392654597759247,0.9996578693389893
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,15,4,148.028,-0.501450777053833,1.9022226333618164,2.434584617614746,-4.39872128481511e-05,2.2938822439755313e-05,0.14035145938396454,1.0095218420028687
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,15,5,148.845,-0.48727676272392273,1.878644347190857,2.457787036895752,-4.5096821850165725e-05,2.3517470253864303e-05,0.14389191567897797,1.0020557641983032
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,15,6,149.664,-0.49056610465049744,1.90296471118927,2.4095568656921387,-4.43450735474471e-05,2.31254416576121e-05,0.1414933055639267,0.9980555176734924
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,15,7,150.485,-0.510661244392395,1.9247791767120361,2.419957160949707,-4.6422352170338854e-05,2.4208718969020993e-05,0.14812134206295013,1.0108743906021118
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,15,8,151.306,-0.5650676488876343,1.9403687715530396,2.454185962677002,-4.444303340278566e-05,2.3176527975010686e-05,0.14180585741996765,1.007846474647522
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,15,9,152.127,-0.5881973505020142,1.9488766193389893,2.4282939434051514,-4.385479405755177e-05,2.2869766326039098e-05,0.13992895185947418,1.0080798864364624
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,15,10,152.947,-0.6874121427536011,1.9681923389434814,2.4326889514923096,-4.4451946450863034e-05,2.3181175492936745e-05,0.1418343037366867,0.9965878129005432
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,16,1,154.767,-0.665258526802063,1.9450465440750122,2.328253984451294,-4.434285801835358e-05,2.3112481358111836e-05,0.14147095382213593,1.0036513805389404
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,16,2,155.584,-0.7014071345329285,1.9757685661315918,2.3694255352020264,-4.3987573008053005e-05,2.293900979566388e-05,0.14035260677337646,1.0060303211212158
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,16,3,156.404,-0.6450043320655823,2.009585380554199,2.412468910217285,-4.500617797020823e-05,2.3470200176234357e-05,0.14360269904136658,1.007246971130371
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,16,4,157.224,-0.6039254069328308,1.9501492977142334,2.4468088150024414,-4.465550591703504e-05,2.3287328076548874e-05,0.14248380064964294,0.9957044720649719
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,16,5,158.047,-0.5550662279129028,1.8995195627212524,2.409299850463867,-4.4753385736839846e-05,2.3338372557191178e-05,0.1427961140871048,0.9997835159301758
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,16,6,158.864,-0.49290385842323303,1.8654348850250244,2.3867669105529785,-4.4828189857071266e-05,2.3377382603939623e-05,0.14303480088710785,1.0100631713867188
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,16,7,159.685,-0.45925989747047424,1.8541454076766968,2.458296775817871,-4.4856024032924324e-05,2.3391896320390515e-05,0.143123596906662,1.0197556018829346
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,16,8,160.505,-0.4361194670200348,1.9385753870010376,2.563889741897583,-4.371544127934612e-05,2.2797095880378038e-05,0.13948430120944977,1.0167516469955444
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,16,9,161.327,-0.4071744680404663,1.8475652933120728,2.4511730670928955,-4.3295549403410405e-05,2.257812775496859e-05,0.13814455270767212,1.0059151649475098
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,16,10,162.145,-0.40108761191368103,1.8056068420410156,2.4111220836639404,-4.5152748498367146e-05,2.3546635929960757e-05,0.14407037198543549,1.0002293586730957
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,17,1,163.964,-0.5267367959022522,1.9038053750991821,2.5054047107696533,-4.5164459152147174e-05,2.355274227738846e-05,0.14410772919654846,1.0061321258544922
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,17,2,164.785,-0.5361354351043701,1.93305504322052,2.4471733570098877,-4.4740751036442816e-05,2.3331784177571535e-05,0.14275580644607544,1.0125788450241089
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,17,3,165.605,-0.5976648926734924,1.9738496541976929,2.4749810695648193,-4.4714408431900665e-05,2.331804353161715e-05,0.14267174899578094,0.9966904520988464
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,17,4,166.424,-0.6104888916015625,1.984032392501831,2.3778586387634277,-4.505309698288329e-05,2.3494669221690856e-05,0.14375241100788116,1.005560278892517
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,17,5,167.244,-0.6593531370162964,1.9797816276550293,2.4012184143066406,-4.4648284529102966e-05,2.3283562768483534e-05,0.14246076345443726,1.0031731128692627
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,17,6,168.067,-0.6941075325012207,1.9851855039596558,2.4604687690734863,-4.4399243051884696e-05,2.3153690563049167e-05,0.14166612923145294,1.0008310079574585
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,17,7,168.884,-0.6964307427406311,1.9728784561157227,2.3702049255371094,-4.5013788621872663e-05,2.3474169211112894e-05,0.14362698793411255,0.9946089386940002
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,17,8,169.707,-0.6684516668319702,1.9442181587219238,2.3464317321777344,-4.4782809709431604e-05,2.3353715732810088e-05,0.14288999140262604,1.0043259859085083
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,17,9,170.524,-0.6495559215545654,1.9449902772903442,2.412811517715454,-4.5621149183716625e-05,2.3790900741005316e-05,0.14556491374969482,1.0134470462799072
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,17,10,171.347,-0.6154108047485352,1.9546390771865845,2.4760496616363525,-4.566256393445656e-05,2.381249942118302e-05,0.14569705724716187,1.0083755254745483
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,18,1,173.164,-0.4971131980419159,1.885169506072998,2.402738094329834,-4.391060065245256e-05,2.2898870156495832e-05,0.14010700583457947,1.0191149711608887
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,18,2,173.984,-0.4661911129951477,1.925302505493164,2.4641051292419434,-4.553817052510567e-05,2.374762698309496e-05,0.14530014991760254,1.0223499536514282
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,18,3,174.805,-0.4579687714576721,1.9343605041503906,2.5082626342773438,-4.453921792446636e-05,2.3226686607813463e-05,0.14211276173591614,1.0045057535171509
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,18,4,175.624,-0.5056324005126953,1.8570611476898193,2.4905385971069336,-4.461186472326517e-05,2.326456888113171e-05,0.14234456419944763,1.004008412361145
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,18,5,176.444,-0.46848684549331665,1.9010847806930542,2.4248547554016113,-4.4867956603411585e-05,2.3398119083140045e-05,0.14316168427467346,0.9979149103164673
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,18,6,177.264,-0.5195299983024597,1.8796594142913818,2.3978021144866943,-4.467211329028942e-05,2.3295988285099156e-05,0.14253678917884827,1.008590579032898
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,18,7,178.084,-0.5616224408149719,1.9412171840667725,2.4470226764678955,-4.467229882720858e-05,2.3296086510526948e-05,0.14253738522529602,1.0086638927459717
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,18,8,178.904,-0.5697917938232422,1.908588171005249,2.4446492195129395,-4.464816447580233e-05,2.3283500922843814e-05,0.14246037602424622,1.0019851922988892
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,18,9,179.724,-0.5699084401130676,1.9243870973587036,2.3647730350494385,-4.5322209189180285e-05,2.3635006073163822e-05,0.14461107552051544,0.9850630164146423
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,18,10,180.544,-0.6111403107643127,1.8963505029678345,2.30515193939209,-4.452342545846477e-05,2.321845204278361e-05,0.14206238090991974,1.0100339651107788
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,19,1,182.364,-0.608065128326416,1.943649172782898,2.437962055206299,-4.4585554860532284e-05,2.3250850063050166e-05,0.1422606110572815,0.9854223132133484
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,19,2,183.187,-0.5808404684066772,1.9344648122787476,2.3817429542541504,-4.43490243924316e-05,2.3127502572606318e-05,0.1415059119462967,0.9956337809562683
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,19,3,184.005,-0.6774111390113831,1.9188812971115112,2.4140913486480713,-4.628086389857344e-05,2.4134935301844962e-05,0.14766989648342133,1.0207464694976807
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,19,4,184.824,-0.6059969663619995,1.7856861352920532,2.4270684719085693,-4.435769733390771e-05,2.3132024580263533e-05,0.14153356850147247,0.9909383654594421
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,19,5,185.644,-0.4553472101688385,1.892639398574829,2.472994804382324,-4.459765841602348e-05,2.325699824723415e-05,0.14229902625083923,0.987933337688446
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,19,6,186.475,-0.44868338108062744,1.8148605823516846,2.3720040321350098,-4.571008321363479e-05,2.383727769483812e-05,0.14584867656230927,1.020865559577942
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,19,7,187.294,-0.4350926876068115,1.8546192646026611,2.5067481994628906,-4.6180753997759894e-05,2.4082728486973792e-05,0.14735047519207,1.0072622299194336
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,19,8,188.114,-0.38576045632362366,1.8716288805007935,2.4504027366638184,-4.51652413175907e-05,2.355315155000426e-05,0.14411024749279022,1.003281593322754
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,19,9,188.934,-0.39484450221061707,1.8384543657302856,2.4197540283203125,-4.5503089495468885e-05,2.37293334066635e-05,0.14518821239471436,1.0022987127304077
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,19,10,189.754,-0.38979828357696533,1.8302500247955322,2.4126977920532227,-4.586822251440026e-05,2.3919747036416084e-05,0.14635325968265533,1.0033255815505981
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,20,1,191.575,-0.6400629878044128,1.9103760719299316,2.366392135620117,-4.571018143906258e-05,2.3837330445530824e-05,0.14584898948669434,0.9989802837371826
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,20,2,192.394,-0.6752885580062866,1.9483551979064941,2.3862733840942383,-4.562523099593818e-05,2.3793028958607465e-05,0.14557793736457825,1.015323281288147
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,20,3,193.213,-0.6244863271713257,1.9155349731445312,2.468942880630493,-4.4667562178801745e-05,2.3293616322916932e-05,0.14252227544784546,0.9949079751968384
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,20,4,194.036,-0.6757208108901978,2.0068275928497314,2.3667755126953125,-4.4825086661148816e-05,2.3375763703370467e-05,0.14302489161491394,1.0014477968215942
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,20,5,194.854,-0.5643143057823181,1.968729019165039,2.375012159347534,-4.405437721288763e-05,2.297384708072059e-05,0.14056576788425446,0.9999683499336243
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,20,6,195.674,-0.6442986130714417,1.9514954090118408,2.404982805252075,-4.3729261960834265e-05,2.2799917132942937e-05,0.1395227313041687,1.0128659009933472
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,20,7,196.495,-0.5084545016288757,1.8459748029708862,2.521365165710449,-4.4184940634295344e-05,2.3041935492074117e-05,0.14098235964775085,0.9951058626174927
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,20,8,197.313,-0.5151457786560059,1.9124739170074463,2.4659907817840576,-4.419925244292244e-05,2.3049398805596866e-05,0.1410280168056488,1.0185332298278809
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,20,9,198.133,-0.5424759984016418,1.873966932296753,2.371100664138794,-4.580896347761154e-05,2.3888844225439243e-05,0.1461641788482666,1.015648365020752
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,20,10,198.953,-0.5698230862617493,1.9474613666534424,2.3216612339019775,-4.501239163801074e-05,2.3473441615351476e-05,0.1436225324869156,1.0105780363082886
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,21,1,200.775,-0.48252108693122864,1.8497649431228638,2.463710069656372,-4.320404332247563e-05,2.253040838695597e-05,0.13785257935523987,1.0225961208343506
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,21,2,201.595,-0.4226192533969879,1.8947349786758423,2.4985899925231934,-4.659528349293396e-05,2.429890082566999e-05,0.14867311716079712,1.005639910697937
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,21,3,202.413,-0.6178561449050903,1.915207028388977,2.367532730102539,-4.489846833166666e-05,2.3414031602442265e-05,0.14325903356075287,1.0002597570419312
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,21,4,203.237,-0.6221136450767517,1.990471363067627,2.3776473999023438,-4.5008757297182456e-05,2.3471544409403577e-05,0.14361093938350677,1.020592451095581
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,21,5,204.056,-0.7228183150291443,1.9049307107925415,2.441807270050049,-4.461753633222543e-05,2.326753019588068e-05,0.14236265420913696,0.9865812659263611
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,21,6,204.874,-0.5423165559768677,1.904911994934082,2.441877841949463,-4.448349500307813e-05,2.3197626433102414e-05,0.14193496108055115,0.9912275671958923
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,21,7,205.695,-0.5126729011535645,1.8738384246826172,2.3724937438964844,-4.5344335376285017e-05,2.3626967958989553e-05,0.14465634524822235,1.0111407041549683
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,21,8,206.517,-0.5049557685852051,1.9001909494400024,2.4546093940734863,-4.603687921189703e-05,2.4007698812056333e-05,0.14689140021800995,1.0056712627410889
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,21,9,207.335,-0.5319809913635254,1.9312267303466797,2.487788200378418,-4.549603181658313e-05,2.372565541008953e-05,0.14516571164131165,0.9962555766105652
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,21,10,208.155,-0.7204764485359192,2.003119945526123,2.417057752609253,-4.5893382775830105e-05,2.393286740698386e-05,0.14643354713916779,1.0004945993423462
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,22,1,209.975,-0.5223298072814941,1.9092779159545898,2.4187982082366943,-4.49177750851959e-05,2.342409970879089e-05,0.14332063496112823,1.004213571548462
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,22,2,210.794,-0.5907379984855652,1.9266440868377686,2.4647884368896484,-4.546242780634202e-05,2.3708103981334716e-05,0.14505845308303833,1.014543890953064
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,22,3,211.617,-0.5407857894897461,1.9312132596969604,2.505033254623413,-4.5267217501532286e-05,2.3606329705216922e-05,0.14443561434745789,1.0042057037353516
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,22,4,212.435,-0.4857301115989685,1.89655339717865,2.4782774448394775,-4.554173938231543e-05,2.374948962824419e-05,0.14531154930591583,1.024472951889038
scoop_total32g_09191431_set1,scoop,scoop_total_32g,32,22,5,213.254,-0.4118453860282898,1.8995976448059082,2.3628785610198975,-4.471110150916502e-05,2.3316320948651992e-05,0.1426611989736557,1.0125963687896729
